t	shot_max_conf	shot_n	goal_max_conf
422	0.0000	0	0.0000
423	0.0000	0	0.0000
424	0.0000	0	0.0000
425	0.0000	0	0.0000
426	0.0000	0	0.0000
427	0.0000	0	0.0000
428	0.0000	0	0.0000
429	0.0000	0	0.0000
430	0.0000	0	0.0000
431	0.0000	0	0.0000
432	0.0000	0	0.0000
433	0.0000	0	0.0000
434	0.0000	0	0.0000
435	0.0000	0	0.0000
436	0.0000	0	0.0000
437	0.0000	0	0.0000
438	0.1180	1	0.3186
439	0.6464	1	0.6445
440	0.0000	0	0.0784
441	0.0000	0	0.2316
442	0.5157	1	0.4126
443	0.2244	1	0.0529
444	0.0000	0	0.0000
445	0.0000	0	0.0000
446	0.0000	0	0.0000
447	0.0000	0	0.2100
448	0.3344	1	0.7894
449	0.2572	1	0.6228
450	0.0000	0	0.0000
451	0.0000	0	0.0000
452	0.0000	0	0.0000
453	0.0000	0	0.0000
454	0.0000	0	0.4648
455	0.0000	0	0.0000
456	0.0000	0	0.0000
457	0.0000	0	0.0000
458	0.5130	1	0.6670
459	0.0000	0	0.7162
460	0.3766	1	0.5318
461	0.0000	0	0.0000
462	0.0000	0	0.0000
463	0.0000	0	0.0000
464	0.3167	1	0.8409
465	0.0000	0	0.8171
466	0.1750	1	0.6766
467	0.0000	0	0.2317
468	0.0000	0	0.0000
469	0.0000	0	0.3617
470	0.0000	0	0.5058
471	0.0873	1	0.7672
472	0.0000	0	0.6993
473	0.0000	0	0.2978
474	0.0000	0	0.3190
475	0.5110	1	0.7745
476	0.6186	1	0.7338
477	0.0524	1	0.3346
478	0.3389	1	0.7702
479	0.5844	1	0.6656
480	0.5240	1	0.7282
481	0.5279	1	0.6786
482	0.2696	1	0.4901
483	0.4990	1	0.7758
484	0.0000	0	0.0000
485	0.0000	0	0.0000
486	0.0000	0	0.6094
487	0.0531	1	0.8232
488	0.0978	1	0.3970
489	0.0000	0	0.3258
490	0.0000	0	0.6865
491	0.0000	0	0.8178
492	0.3638	1	0.7914
493	0.0000	0	0.0000
494	0.0000	0	0.0000
495	0.2312	1	0.3752
496	0.6761	1	0.7848
497	0.5993	1	0.5760
498	0.0000	0	0.0000
499	0.3096	1	0.1075
