t	shot_max_conf	shot_n	goal_max_conf
679	0.0000	0	0.0000
680	0.4406	1	0.7121
681	0.6501	1	0.9101
682	0.5782	1	0.8833
683	0.7591	1	0.8528
684	0.7701	1	0.9150
685	0.8642	1	0.9005
686	0.7669	1	0.8748
687	0.7976	1	0.8672
688	0.6798	1	0.8836
689	0.7114	1	0.8792
690	0.7011	1	0.8773
691	0.7151	1	0.8887
692	0.7172	1	0.9049
693	0.6928	1	0.8754
694	0.6766	1	0.9196
695	0.7524	1	0.8752
696	0.4461	2	0.5466
697	0.5451	2	0.8271
698	0.8583	1	0.9101
699	0.8240	1	0.8746
700	0.3400	1	0.8203
701	0.7894	1	0.8942
702	0.8802	2	0.8935
703	0.5827	1	0.8497
704	0.8003	2	0.8281
705	0.5670	1	0.5403
706	0.0000	0	0.0000
707	0.0000	0	0.0000
708	0.0000	0	0.0000
709	0.0000	0	0.0000
710	0.0000	0	0.0000
711	0.6916	2	0.8571
712	0.2337	1	0.6498
713	0.0000	0	0.0000
714	0.1868	1	0.9125
715	0.0000	0	0.0000
716	0.0000	0	0.8112
717	0.0000	0	0.0000
718	0.0000	0	0.0000
719	0.0000	0	0.0000
720	0.0000	0	0.0000
721	0.0000	0	0.0000
722	0.0000	0	0.0000
723	0.0000	0	0.0000
724	0.0000	0	0.0000
725	0.0000	0	0.0000
726	0.0000	0	0.0000
727	0.0000	0	0.0000
728	0.0000	0	0.0000
729	0.0000	0	0.0000
730	0.0000	0	0.0000
731	0.0000	0	0.0000
732	0.0000	0	0.0000
733	0.0000	0	0.0000
734	0.0000	0	0.0000
735	0.0000	0	0.0000
736	0.0000	0	0.0000
737	0.0000	0	0.0000
738	0.0000	0	0.0000
739	0.0000	0	0.0000
740	0.0000	0	0.0000
741	0.0000	0	0.0000
742	0.0000	0	0.0000
743	0.0000	0	0.0000
744	0.0000	0	0.1580
745	0.0000	0	0.0000
746	0.0000	0	0.0000
747	0.0000	0	0.0000
748	0.0000	0	0.0000
749	0.0000	0	0.0000
750	0.0000	0	0.0000
751	0.6463	1	0.8242
752	0.5243	1	0.7268
753	0.1886	1	0.8409
754	0.3707	1	0.6508
755	0.4037	1	0.7107
756	0.0924	1	0.8366
757	0.4815	1	0.8433
758	0.0000	0	0.8131
759	0.3945	1	0.7429
760	0.0000	0	0.7364
761	0.0000	0	0.8036
762	0.1049	1	0.8021
763	0.6438	1	0.8023
764	0.0687	1	0.6752
765	0.0000	0	0.5705
766	0.5450	1	0.8348
767	0.0000	0	0.8140
768	0.2709	1	0.8281
769	0.0000	0	0.0000
770	0.0000	0	0.0000
771	0.0000	0	0.6275
772	0.4285	1	0.7976
773	0.0000	0	0.0838
774	0.5195	1	0.7490
775	0.7620	1	0.8943
776	0.5021	1	0.7974
777	0.7317	1	0.8561
778	0.6261	1	0.8687
779	0.7803	2	0.8707
780	0.6165	1	0.8498
781	0.6411	1	0.9049
782	0.7524	1	0.9151
783	0.8905	1	0.8918
784	0.5817	1	0.8556
785	0.5787	2	0.6042
786	0.1678	1	0.8795
787	0.5556	1	0.8921
788	0.5788	1	0.8270
789	0.1528	2	0.8437
790	0.0899	1	0.8238
791	0.0000	0	0.7763
792	0.7436	1	0.8499
793	0.8856	1	0.8280
794	0.7863	1	0.8391
795	0.6065	1	0.7683
796	0.8293	1	0.8856
797	0.7315	1	0.8583
798	0.7214	1	0.8576
799	0.5585	2	0.5740
800	0.0000	0	0.2124
801	0.0000	0	0.5077
802	0.0000	0	0.5651
803	0.6483	1	0.7012
804	0.5918	1	0.8105
805	0.3094	1	0.8546
806	0.0000	0	0.6453
807	0.3416	1	0.4147
808	0.4935	1	0.7810
809	0.0713	1	0.3273
810	0.0000	0	0.0000
811	0.0000	0	0.0000
812	0.0000	0	0.0000
813	0.3073	1	0.8421
814	0.0000	0	0.8131
815	0.0000	0	0.8804
816	0.2856	1	0.8466
817	0.5970	1	0.8638
818	0.3275	1	0.8492
819	0.3371	1	0.8417
820	0.0000	0	0.0000
821	0.0000	0	0.0000
822	0.0000	0	0.0000
823	0.0000	0	0.0000
824	0.2196	1	0.7582
825	0.4498	1	0.8847
826	0.6099	1	0.8692
827	0.0000	0	0.8700
828	0.5724	1	0.7734
829	0.0000	0	0.7994
830	0.0000	0	0.8095
831	0.5132	1	0.7801
832	0.5496	1	0.7552
833	0.2675	1	0.8585
834	0.0595	1	0.8840
835	0.4180	1	0.9002
836	0.2859	1	0.8954
837	0.0937	1	0.9114
838	0.0641	1	0.9207
839	0.0719	1	0.9034
840	0.0000	0	0.9269
841	0.0000	0	0.8907
842	0.6261	1	0.8472
843	0.3667	1	0.8103
844	0.0000	0	0.0000
845	0.0000	0	0.0000
846	0.0000	0	0.0000
847	0.6604	1	0.8465
848	0.3849	1	0.7642
849	0.1434	1	0.7695
850	0.0000	0	0.8066
851	0.0000	0	0.8559
852	0.7449	1	0.7903
853	0.1469	1	0.8075
854	0.4839	1	0.6444
855	0.0658	1	0.6335
856	0.0000	0	0.5817
857	0.0000	0	0.7814
858	0.2775	1	0.7754
859	0.0000	0	0.8456
860	0.3285	1	0.8510
861	0.4261	1	0.7790
862	0.0000	0	0.0000
863	0.0000	0	0.0000
864	0.0000	0	0.0000
865	0.8193	1	0.8825
866	0.6619	1	0.8483
867	0.6542	1	0.8630
868	0.6559	1	0.8061
869	0.0000	0	0.5870
870	0.6512	1	0.7878
871	0.3108	1	0.8650
872	0.0852	1	0.8670
873	0.1295	1	0.8895
874	0.0000	0	0.0000
875	0.0000	0	0.0000
876	0.0000	0	0.0000
877	0.0000	0	0.0000
878	0.2816	2	0.2191
879	0.3916	1	0.8179
880	0.4020	1	0.8145
881	0.6562	1	0.7119
882	0.2223	1	0.3704
883	0.0000	0	0.0000
884	0.0000	0	0.1222
885	0.0000	0	0.0000
886	0.4437	2	0.8416
887	0.4632	1	0.8285
888	0.5528	1	0.8283
889	0.2945	1	0.8584
890	0.0000	0	0.8090
891	0.5011	1	0.8489
892	0.6173	1	0.8733
893	0.7060	1	0.8482
894	0.0000	0	0.1499
895	0.1044	1	0.1439
896	0.0000	0	0.0000
897	0.0000	0	0.0000
898	0.0000	0	0.0000
899	0.0000	0	0.0000
900	0.1966	1	0.2075
901	0.4959	1	0.8538
902	0.2190	1	0.8141
903	0.0000	0	0.7262
904	0.0000	0	0.8411
905	0.0000	0	0.0000
906	0.3164	1	0.8226
907	0.6476	1	0.8537
908	0.6809	1	0.8424
909	0.6404	1	0.7813
910	0.0000	0	0.0000
911	0.0000	0	0.0000
912	0.0000	0	0.0000
913	0.0000	0	0.0000
914	0.0000	0	0.0000
915	0.0000	0	0.0000
916	0.0000	0	0.0000
917	0.0000	0	0.0000
918	0.0000	0	0.0000
919	0.0000	0	0.0000
920	0.0000	0	0.3110
921	0.1375	1	0.8455
922	0.0000	0	0.8053
923	0.0000	0	0.7726
924	0.0000	0	0.6349
925	0.7305	1	0.7641
926	0.2705	1	0.4224
927	0.0000	0	0.4628
928	0.0000	0	0.0000
929	0.1173	1	0.6608
930	0.1051	1	0.8533
931	0.5712	1	0.8922
932	0.6468	1	0.8622
933	0.4865	1	0.9021
934	0.3501	1	0.9057
935	0.0950	1	0.8901
936	0.6616	1	0.8951
937	0.3672	1	0.8935
938	0.2910	1	0.8196
939	0.0835	1	0.8787
940	0.0591	1	0.8967
941	0.1602	1	0.8968
942	0.1438	1	0.9114
943	0.0736	1	0.9049
944	0.0804	1	0.8393
945	0.0000	0	0.4162
946	0.0000	0	0.0000
947	0.0000	0	0.0000
948	0.0000	0	0.0000
949	0.0000	0	0.0000
950	0.0000	0	0.0000
951	0.0000	0	0.0000
952	0.0000	0	0.0000
953	0.0000	0	0.0000
954	0.0000	0	0.0000
955	0.0000	0	0.0000
956	0.0000	0	0.9128
957	0.0000	0	0.9251
958	0.0000	0	0.9429
959	0.0000	0	0.9315
960	0.0000	0	0.9292
961	0.0000	0	0.9490
962	0.0000	0	0.9276
963	0.0000	0	0.9322
964	0.0000	0	0.9358
965	0.0663	1	0.9095
966	0.2911	2	0.9066
967	0.4230	2	0.8889
968	0.1569	1	0.3039
969	0.1027	1	0.8352
970	0.1470	1	0.8700
971	0.4261	1	0.8766
972	0.0000	0	0.6448
973	0.2026	1	0.6467
974	0.0000	0	0.0000
975	0.0000	0	0.0000
976	0.0000	0	0.0000
977	0.0000	0	0.7714
978	0.0000	0	0.8458
979	0.1113	1	0.5901
980	0.0875	1	0.8071
981	0.0000	0	0.8420
982	0.3838	1	0.8099
983	0.0000	0	0.0000
984	0.0000	0	0.0000
985	0.0000	0	0.0000
986	0.0000	0	0.0000
987	0.0000	0	0.0000
988	0.3424	1	0.6852
989	0.0000	0	0.6384
990	0.1421	1	0.6848
991	0.0000	0	0.6628
992	0.0000	0	0.8500
